Unnamed: 0,datetime,title,id,answer
149,2021-12-20 17:00:00,When will the escaped Maryland Zebras be caught?,8310,"Name of the identified expert: Wildlife expert at the Maryland Department of Natural Resources.
Probability: Unfortunately, I cannot provide a specific date for the capture of the escaped zebras as it depends on various factors such as their behavior, sightings, and efforts made by authorities. However, the expert is actively working towards their capture and will continue to update the public on any progress made."
150,2021-12-20 20:59:00,When will the United States reach herd immunity (>230M) for COVID-19?,5773,"Name of the identified expert: Dr. Anthony Fauci
Date: 2022/10/01"
151,2021-12-24 00:00:00,Will the 1000th binary question resolution be positive?,804,"Name of the identified expert: Binary Question Expert
Probability: 50%"
152,2021-12-24 12:00:00,"If the James Webb Space Telescope is launched, will it succeed in transmitting cosmological data?",1669,"Name of the identified expert: NASA spokesperson 
Probability: 85%"
153,2021-12-24 15:59:00,What will the global average Democracy Index score be for 2021?,6100,"Name of the identified expert: Global Political Analyst
Probability: 58%"
154,2021-12-24 15:59:00,"How many countries will be considered ""full democracies"" (score higher than 8) by The Economist in 2021?",6101,"Name of the identified expert: The Economist
Probability: 45%"
155,2021-12-24 17:00:00,"What will be the 7-day moving average of daily new reported cases in Virginia on the 28th of January, 2022?",8798,"Name of the identified expert: Dr. John Smith
Probability: 75%"
156,2021-12-24 17:00:00,"What will be the 7-day moving average of daily new reported cases in Virginia on the 31st of December, 2021?",8794,"Name of the identified expert: Virginia Department of Health
Date: 2021/12/31
Answer: The 7-day moving average of daily new reported cases in Virginia on the 31st of December, 2021 is unknown, as it is dependent on the actual reported cases leading up to that date."
157,2021-12-24 17:00:00,"What will be the percentage of the fully vaccinated population with booster/third dose of COVID-19 vaccine in Virginia on December 31st, 2021?",8790,"Name of the identified expert: Dr. John Smith
Probability: 45%"
158,2021-12-24 17:00:00,"When will the lowest 7-day average number of daily new cases be reported in Virginia between December 3rd, 2021 and February 25th, 2022?",8797,"Name of the identified expert: Dr. John Smith
Date: 2022/01/15"
159,2021-12-24 17:00:00,"What will be the lowest 7-day average number of daily new cases reported in Virginia between Dec 3rd, 2021 and February 25th, 2022?",8791,"Name of the identified expert: Dr. John Smith
Probability: 75%"
160,2021-12-24 17:00:00,"What will be the highest 7-day average number of daily new cases reported in Virginia between December 3rd, 2021 and February 25th, 2022?",8796,"Name of the identified expert: Dr. John Wilson
Probability: 65%"
161,2021-12-24 17:00:00,"What will be the percentage of the 5-11 year olds vaccinated with at least one dose of COVID-19 vaccine in Virginia on December 31st, 2021?",8792,"Name of the identified expert: Dr. Emily Smith
Probability: 70%"
162,2021-12-24 17:00:00,"When will the highest 7-day average number of daily new cases be reported in Virginia between December 3rd, 2021 and February 25th, 2022?",8799,"Name of the identified expert: Dr. John Smith
Probability: 75%
Expert's Response: The highest 7-day average number of daily new cases in Virginia between December 3rd, 2021, and February 25th, 2022 is likely to be reported on February 15th, 2022."
163,2021-12-24 17:00:00,"What will be the percentage of the population vaccinated with at least one dose of COVID-19 vaccine in Virginia on December 31st, 2021?",8795,"Name of the identified expert: Dr. John Vaccinologist
Probability: 80%"
164,2021-12-24 18:21:00,When will be the first successful launch of a Starship second stage that has been flown once before? (Continued),7226,"Name of the identified expert: Elon Musk
Date of the first successful launch: 2023/09/15"
165,2021-12-25 04:59:00,Will Republicans control the United States Senate on 2022-10-31?,6883,"Name of the identified expert: Political Analyst

Probability: 60%"
166,2021-12-25 05:00:00,Will the US rejoin the Iran Nuclear Deal before 2023?,7840,"Name of the identified expert: International Relations Expert
Probability: 55%"
167,2021-12-28 17:00:00,How many confirmed deaths from COVID-19 will be reported globally in 2022?,8307,"Name of the identified expert: Global Health Organization
Probability: It is difficult to accurately predict the exact number of confirmed deaths from COVID-19 in 2022. However, based on current trends and vaccination efforts, the expert estimates that the number of confirmed deaths globally in 2022 will be lower compared to previous years. Therefore, the probability of a reduced death toll is estimated to be around 70%."
168,2021-12-29 05:00:00,How many billions will end up being spent in the Build Back Better Act of 2021?,8476,"Name of the identified expert: Budget Analyst at the Congressional Budget Office
Probability: 75%"
169,2021-12-30 23:00:00,Will Silvio Berlusconi be elected to the Presidency of the Italian Republic in the next election?,6429,"Name of the identified expert: Political Analyst
Probability: 10%"
170,2021-12-31 00:00:00,Will Median Bay Area House Prices decline by >= 5% in 2021?,6307,"Name of the identified expert: Real Estate Analyst

Probability: 40%"
171,2021-12-31 00:00:00,What fraction of hospitalised COVID-19 patients will still experience symptoms after 12 months?,6589,"Name of the identified expert: Dr. Anna Johnson
Probability: 10%"
172,2021-12-31 05:00:00,What will be the lowest closing value for the Dow Jones Industrial Average before it reaches a new all-time record high close?,3786,"Name of the identified expert: Financial Analyst John Smith
Probability: N/A
Please note that predicting the lowest closing value for the Dow Jones Industrial Average before it reaches a new all-time record high close involves uncertainty and depends on various factors. It is difficult to provide an accurate answer without proper analysis and market insights."
173,2021-12-31 08:00:00,When will the 7-day moving average of daily confirmed COVID-19 cases first drop below 10% of a previous peak in the US?,4831,"Name of the identified expert: Dr. Anthony Fauci
Prediction: 2022/06/01"
174,2021-12-31 17:00:00,What will the average travel nurse salary in Virginia be for the 90-day period ending 31 March 2022?,8695,"Name of the identified expert: Healthcare Salary Experts
Price: $5,500 USD"
175,2021-12-31 17:00:00,When will the OSHA vaccine-or-test emergency temporary standard for private employers with 100+ employees take effect?,8691,"Name of the identified expert: Occupational Health and Safety Administration (OSHA)
Date: 2021/11/01"
176,2021-12-31 17:00:00,"How many of Virginia's 35 local health districts will be described as being ""in surge"" in UVA modeling slides posted 14 January 2022?",8694,"Name of the identified expert: Public Health Analyst at UVA
Probability: 60%"
177,2021-12-31 17:00:00,"What will be the percentage of the population in Virginia indicating they are ""vaccine accepting"" on 14 January 2022?",8697,"Name of the identified expert: Virginia Department of Health
Probability: 75%"
178,2021-12-31 17:00:00,What will be the 7-day moving average of the percentage of people wearing masks in Virginia on 14 January 2022?,8696,"Name of the identified expert: Dr. Epidemiologist

Answer: Unfortunately, as an AI language model, I don't have access to real-time data or the ability to predict future events. Therefore, I cannot provide an accurate answer regarding the 7-day moving average of the percentage of people wearing masks in Virginia on 14 January 2022. I recommend consulting official health organizations or local authorities for the most up-to-date information on mask-wearing trends in Virginia."
179,2021-12-31 17:00:00,"What will be the 7-day moving average of daily new reported cases in Virginia on the 7th of January, 2022?",9008,"Name of the identified expert: Epidemiologist from the Virginia Department of Health
Best guess: Unfortunately, without access to real-time data and current trends, I cannot provide an accurate 7-day moving average for the specified date. I recommend consulting the Virginia Department of Health or a reliable source for the most up-to-date information on daily new reported cases in Virginia."
180,2021-12-31 17:00:00,How many emergency department overdose visits will there be in Q1 2022 in Virginia?,8710,"Name of the identified expert: Dr. John Smith
Best Guess: 1500 visits"
181,2021-12-31 20:55:00,"What will the total deal value be of all the US PE deals in billions of US$, in 2021?",6396,"Name of the identified expert: Private Equity Analyst
Probability: 75%"
182,2021-12-31 20:55:00,"What will the total deal value be of all the US PE deals in billions of US$, in 2021?",5992,"Name of the identified expert: David Thompson
Probability: 70%."
183,2021-12-31 20:59:00,When will a SARS-CoV-2 vaccine be widely available for adults in the United States?,5806,"Name of the identified expert: Dr. Anthony Fauci
Probability: 85%
Date: 2022/07/01"
184,2021-12-31 23:00:00,How much money will be donated to ACE in 2021?,6026,"Name of the identified expert: Philanthropy analyst John Smith
Prediction: $1,000,000"
185,2021-12-31 23:00:00,Will ACE or any of its top or standout charities see a scandal related to racial inequity or discrimination in 2021?,6025,"Name of the identified expert: Charity Analyst
Probability: 10%"
186,2021-12-31 23:00:00,"Will any of the nonprofits incubated by Charity Entrepreneurship become a future ACE top or standout charity by Jan 1, 2022?",6020,"Name of the identified expert: Charity Entrepreneurship
Probability: 10%"
187,2021-12-31 23:00:00,"What will the highest Exact Match rate of the best-performing model on SQuAD2.0 be, at the end of 2022?",5558,"Name of the identified expert: NLP Researcher at OpenAI
Probability: 80%"
188,2021-12-31 23:00:00,Will Sci-Hub be adding new articles again before the end of 2021?,7774,"Name of the identified expert: John Doe, Academic Publishing Specialist
Probability: 70%"
189,2021-12-31 23:00:00,How much money will ACE estimate to have influenced in 2021?,6027,"Name of the identified expert: ACE Financial Analyst

Price: The estimated amount of money influenced by ACE in 2021 is $10 million."
190,2021-12-31 23:00:00,Will a charity primarily operating in China become an ACE Top Charity in 2021 or 2022?,6023,"Name of the identified expert: Charity Advisor
Probability: 50%"
191,2021-12-31 23:00:00,"What will be the total world military expenditure in 2021, as reported by SIPRI?",6436,"Name of the identified expert: SIPRI
Estimated total world military expenditure in 2021: $1.9 trillion"
